   1  matched source  102.69366   25.04989  99  0.000
 Frequency     nufnu     nufnu unc.  nufnu unc. start time   end time   Flag  Catalog          Reference
    Hz       erg/cm2/s     upper       lower        MJD         MJD   
---------------------------------------------------------------------------------------------------------------------------
 1.088E+18   4.188E-11   4.629E-11   3.748E-11  58816.7461  58816.7461   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.988E-11   3.243E-11   2.733E-11  58816.8086  58816.8086   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.889E-11   4.303E-11   3.475E-11  58816.8086  58816.8086   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   4.205E-11   4.301E-11   4.110E-11  58820.1836  58820.1836   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   4.445E-11   4.731E-11   4.158E-11  58820.1836  58820.1836   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   4.205E-11   4.306E-11   4.104E-11  58820.1836  58820.1836   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   4.445E-11   4.696E-11   4.194E-11  58820.1836  58820.1836   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.725E-11   3.857E-11   3.593E-11  58821.1797  58821.1797   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.287E-11   3.588E-11   2.987E-11  58821.1797  58821.1797   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.725E-11   3.821E-11   3.628E-11  58821.1797  58821.1797   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.287E-11   3.582E-11   2.993E-11  58821.1797  58821.1797   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.668E-11   3.779E-11   3.557E-11  58822.1211  58822.1211   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.315E-11   3.477E-11   3.153E-11  58822.1211  58822.1211   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.722E-11   3.805E-11   3.639E-11  58822.1211  58822.1211   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.360E-11   3.514E-11   3.206E-11  58822.1211  58822.1211   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.581E-11   3.712E-11   3.451E-11  58822.1758  58822.1758   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.379E-11   3.736E-11   3.023E-11  58822.1758  58822.1758   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.767E-11   3.880E-11   3.654E-11  58825.3750  58825.3750   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.360E-11   3.554E-11   3.165E-11  58825.3750  58825.3750   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.767E-11   3.882E-11   3.653E-11  58825.3750  58825.3750   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.360E-11   3.583E-11   3.137E-11  58825.3750  58825.3750   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.138E-11   2.223E-11   2.053E-11  58828.5508  58828.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.528E-11   1.692E-11   1.364E-11  58828.5508  58828.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.397E-11   2.493E-11   2.302E-11  58828.5508  58828.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.776E-11   1.948E-11   1.604E-11  58828.5508  58828.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.832E-11   1.943E-11   1.721E-11  58828.8164  58828.8164   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.241E-11   1.356E-11   1.126E-11  58828.8164  58828.8164   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.193E-11   2.282E-11   2.104E-11  58832.8008  58832.8008   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.290E-11   2.470E-11   2.110E-11  58832.8008  58832.8008   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.193E-11   2.296E-11   2.090E-11  58832.8008  58832.8008   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.290E-11   2.450E-11   2.130E-11  58832.8008  58832.8008   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.391E-11   2.483E-11   2.298E-11  58839.9219  58839.9219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.898E-11   2.225E-11   1.572E-11  58839.9219  58839.9219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.211E-11   2.316E-11   2.107E-11  58839.9219  58839.9219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.838E-11   2.006E-11   1.671E-11  58839.9219  58839.9219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.055E-11   2.153E-11   1.957E-11  58840.0547  58840.0547   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.794E-11   2.059E-11   1.528E-11  58840.0547  58840.0547   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.341E-11   2.450E-11   2.233E-11  58844.8281  58844.8281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.152E-11   2.343E-11   1.961E-11  58844.8281  58844.8281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.271E-11   2.382E-11   2.160E-11  58844.8281  58844.8281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.140E-11   2.433E-11   1.848E-11  58844.8281  58844.8281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.412E-11   2.577E-11   2.247E-11  58844.8945  58844.8945   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.167E-11   2.521E-11   1.813E-11  58844.8945  58844.8945   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.076E-11   2.208E-11   1.944E-11  58849.2188  58849.2188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.132E-11   2.420E-11   1.843E-11  58849.2188  58849.2188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.076E-11   2.224E-11   1.928E-11  58849.2188  58849.2188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.132E-11   2.424E-11   1.840E-11  58849.2188  58849.2188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.366E-11   1.408E-11   1.324E-11  58851.2734  58851.2734   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.243E-11   1.423E-11   1.063E-11  58851.2734  58851.2734   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.366E-11   1.464E-11   1.268E-11  58851.2734  58851.2734   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.243E-11   1.386E-11   1.100E-11  58851.2734  58851.2734   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.455E-11   1.542E-11   1.368E-11  58860.8906  58860.8906   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.226E-11   1.376E-11   1.075E-11  58860.8906  58860.8906   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.455E-11   1.530E-11   1.379E-11  58860.8906  58860.8906   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.226E-11   1.342E-11   1.110E-11  58860.8906  58860.8906   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.833E-11   1.977E-11   1.688E-11  58865.4219  58865.4219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.076E-11   2.305E-11   1.846E-11  58865.4219  58865.4219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.833E-11   2.004E-11   1.661E-11  58865.4219  58865.4219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.076E-11   2.400E-11   1.752E-11  58865.4219  58865.4219   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.733E-11   1.864E-11   1.602E-11  58872.9141  58872.9141   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.662E-11   1.860E-11   1.463E-11  58872.9141  58872.9141   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.733E-11   1.788E-11   1.678E-11  58872.9141  58872.9141   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.662E-11   1.873E-11   1.450E-11  58872.9141  58872.9141   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.031E-11   1.129E-11   9.337E-12  58894.5508  58894.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   8.241E-12   1.050E-11   5.979E-12  58894.5508  58894.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.031E-11   1.059E-11   1.004E-11  58894.5508  58894.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   8.241E-12   9.121E-12   7.360E-12  58894.5508  58894.5508   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.975E-11   2.081E-11   1.868E-11  58900.3281  58900.3281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.207E-11   2.385E-11   2.030E-11  58900.3281  58900.3281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.975E-11   2.041E-11   1.908E-11  58900.3281  58900.3281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.207E-11   2.430E-11   1.985E-11  58900.3281  58900.3281   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.043E-11   3.192E-11   2.893E-11  58902.0625  58902.0625   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   2.992E-11   3.322E-11   2.661E-11  58902.0625  58902.0625   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.203E-11   3.259E-11   3.147E-11  58902.0625  58902.0625   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.065E-11   3.354E-11   2.776E-11  58902.0625  58902.0625   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   3.385E-11   3.517E-11   3.252E-11  58902.2656  58902.2656   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   3.279E-11   3.526E-11   3.033E-11  58902.2656  58902.2656   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.489E-11   1.588E-11   1.391E-11  58907.7188  58907.7188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.782E-11   2.104E-11   1.460E-11  58907.7188  58907.7188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   1.489E-11   1.608E-11   1.371E-11  58907.7188  58907.7188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   1.782E-11   2.048E-11   1.516E-11  58907.7188  58907.7188   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   9.247E-12   1.006E-11   8.437E-12  58914.8711  58914.8711   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   6.143E-12   6.694E-12   5.591E-12  58914.8711  58914.8711   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   9.247E-12   9.793E-12   8.700E-12  58914.8711  58914.8711   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.088E+18   6.143E-12   7.384E-12   4.901E-12  58914.8711  58914.8711   Det  OULC             Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.418E+17   2.096E-11   2.176E-11   2.016E-11  58872.8984  58872.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   2.377E-11   2.470E-11   2.284E-11  58872.8984  58872.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.815E-11   1.883E-11   1.747E-11  58872.8984  58872.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.800E-11   1.842E-11   1.758E-11  58872.8984  58872.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.809E-11   1.891E-11   1.727E-11  58872.8984  58872.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.016E-11   1.059E-11   9.732E-12  55526.6016  55526.6016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.250E-11   1.304E-11   1.196E-11  55526.6016  55526.6016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   7.817E-12   8.131E-12   7.503E-12  55526.6016  55526.6016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   5.624E-12   5.772E-12   5.476E-12  55526.6016  55526.6016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   4.844E-12   5.146E-12   4.542E-12  55526.6016  55526.6016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.393E-11   1.427E-11   1.359E-11  55586.8984  55594.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.527E-11   1.566E-11   1.488E-11  55586.8984  55594.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.259E-11   1.287E-11   1.231E-11  55586.8984  55594.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.047E-11   1.063E-11   1.031E-11  55586.8984  55594.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   9.965E-12   1.028E-11   9.653E-12  55586.8984  55594.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.598E-11   1.672E-11   1.524E-11  55679.0000  55679.1016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.752E-11   1.836E-11   1.668E-11  55679.0000  55679.1016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.444E-11   1.507E-11   1.381E-11  55679.0000  55679.1016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.379E-11   1.418E-11   1.340E-11  55679.0000  55679.1016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.383E-11   1.462E-11   1.304E-11  55679.0000  55679.1016   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.704E-11   1.736E-11   1.672E-11  55614.8984  55621.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.781E-11   1.817E-11   1.745E-11  55614.8984  55621.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.627E-11   1.655E-11   1.599E-11  55614.8984  55621.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.477E-11   1.494E-11   1.460E-11  55614.8984  55621.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.476E-11   1.510E-11   1.442E-11  55614.8984  55621.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.814E-11   1.881E-11   1.747E-11  55623.8008  55623.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.863E-11   1.937E-11   1.789E-11  55623.8008  55623.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.766E-11   1.826E-11   1.706E-11  55623.8008  55623.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.859E-11   1.900E-11   1.818E-11  55623.8008  55623.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.983E-11   2.065E-11   1.901E-11  55623.8008  55623.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.469E-11   1.507E-11   1.431E-11  55487.1992  55492.1992   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.574E-11   1.617E-11   1.531E-11  55487.1992  55492.1992   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.365E-11   1.398E-11   1.332E-11  55487.1992  55492.1992   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.169E-11   1.188E-11   1.150E-11  55487.1992  55492.1992   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.138E-11   1.175E-11   1.101E-11  55487.1992  55492.1992   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   2.409E-11   2.468E-11   2.350E-11  58839.8984  58844.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   2.666E-11   2.735E-11   2.597E-11  58839.8984  58844.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   2.151E-11   2.201E-11   2.101E-11  58839.8984  58844.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   2.006E-11   2.037E-11   1.975E-11  58839.8984  58844.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.990E-11   2.051E-11   1.929E-11  58839.8984  58844.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   2.196E-11   2.223E-11   2.169E-11  56272.3008  56278.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   2.321E-11   2.352E-11   2.290E-11  56272.3008  56278.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   2.072E-11   2.096E-11   2.048E-11  56272.3008  56278.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.913E-11   1.927E-11   1.899E-11  56272.3008  56278.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.919E-11   1.947E-11   1.891E-11  56272.3008  56278.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   2.025E-11   2.063E-11   1.987E-11  56279.3984  56281.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   2.196E-11   2.239E-11   2.153E-11  56279.3984  56281.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.854E-11   1.887E-11   1.821E-11  56279.3984  56281.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.675E-11   1.694E-11   1.656E-11  56279.3984  56281.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.655E-11   1.693E-11   1.617E-11  56279.3984  56281.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.404E-11   1.442E-11   1.366E-11  55322.1992  55323.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.459E-11   1.502E-11   1.416E-11  55322.1992  55323.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.350E-11   1.384E-11   1.316E-11  55322.1992  55323.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.299E-11   1.321E-11   1.277E-11  55322.1992  55323.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.335E-11   1.376E-11   1.294E-11  55322.1992  55323.0000   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   1.523E-11   1.581E-11   1.465E-11  58860.8984  58865.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.689E-11   1.757E-11   1.621E-11  58860.8984  58865.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   1.358E-11   1.406E-11   1.310E-11  58860.8984  58865.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   1.201E-11   1.228E-11   1.174E-11  58860.8984  58865.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   1.169E-11   1.224E-11   1.114E-11  58860.8984  58865.3984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   2.645E-11   2.726E-11   2.564E-11  58816.5000  58816.8008   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   2.643E-11   2.732E-11   2.554E-11  58816.5000  58816.8008   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   2.646E-11   2.719E-11   2.573E-11  58816.5000  58816.8008   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 7.253E+17   2.398E-11   2.442E-11   2.354E-11  58816.5000  58816.8008   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.088E+18   2.438E-11   2.523E-11   2.353E-11  58816.5000  58816.8008   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 2.418E+17   2.010E-11   2.078E-11   1.942E-11  55597.8008  55597.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 1.209E+17   1.897E-11   1.968E-11   1.826E-11  55597.8008  55597.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
 3.627E+17   2.123E-11   2.188E-11   2.058E-11  55597.8008  55597.8984   Det  OUSXB            Giommi et al. 2019, A&A, 631, A116                                                                                                                                                                      
